text,label_id,label,display_name,source_type,text_length,word_count
"Claim review note: Order, report, or supporting record is missing. Route to the responsible RCM workqueue. Documentation may be available, but the record should be confirmed. [claim reference REF000007]",8,documentation,Documentation,synthetic_rarc_style,202,29
Claim review note: Additional documentation is needed before claim review can continue. Additional follow-up is required. (review batch B916) action: confirm payer rule. [prebill reference REF000131],8,documentation,Documentation,synthetic_rarc_style,199,26
Adjudication message: Encounter is not covered under the claimant's bnft plan. Route to the responsible RCM workqueue. status: analyst review recommended. [case reference REF000017],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,181,24
"Claim review note: Pre-certification was not obtained before treatment. Please review before resubmission. status: analyst review recommended. Other insurance information may be current, but payer sequencing should be checked. [case reference REF000023]",2,authorization,Authorization / Referral,synthetic_rarc_style,253,32
We do not offer coverage for this type of service or the subscriber is not enrolled in this portion of our benefit package.,0,eligibility,Eligibility / Coverage,official_rarc,123,23
Claim review note: Subscriber was not enrolled in the plan on the service date. Correct and resubmit if appropriate. (DOS 2023-07-24) status: analyst review recommended. [claim reference REF000031],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,197,28
"Adjudication message: Required attachment was not included with the claim. Correct and resubmit if appropriate. (DOS 2023-09-12) No duplicate was confirmed during intake, but adjudication notes still require review. [prebill reference REF000121]",8,documentation,Documentation,synthetic_rarc_style,245,32
"Adjudication message: Claim was previously processed with the same service details. Additional follow-up is required. (encounter ENC47521) Documentation may be available, but the record should be confirmed. [claim reference REF000044]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,234,30
payer response: claim requires manual review due to medicare contractor processing rules. additional follow-up is required. [claim reference REF000148],9,other,Other Administrative,synthetic_rarc_style,151,19
Policy number was not valid for the submitted date of service. Route to the responsible RCM workqueue. [audit reference REF000077],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,130,20
"Adjudication message: The submitted treatment duplicates another claim in payer records. Validate supporting information before appeal. action: attach support if available. Authorization details may be present, but the claim still needs validation. [audit reference REF000301]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,276,35
Remark: Claim line requires corrected coding before processing. action: verify before resubmission. [case reference REF000315],1,coding_error,Coding Error,synthetic_rarc_style,126,15
Adjudication message: The plan does not cover this item in the submitted setting; Additional follow-up is required; (clm ID CLM000084) [audit reference REF000084],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,162,23
Remark: A matching claim has already been paid. Route to the responsible RCM workqueue. [prebill reference REF000266],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,117,17
"Records indicate this patient was a prisoner or in custody of a Federal, State, or local authority when the service was rendered. This Medicare contractor does not cover items and services furnished to an individual while he or she is in custody under a penal statute or rule, unless under State or local law, the individual is personally liable for the cost of his or her health care while in custody and the State or local government pursues the collection of such debt in the same way and with the same vigor as the collection of its other debts. The provider can collect from the Federal/State/ Local Authority as appropriate.",0,eligibility,Eligibility / Coverage,official_rarc,630,110
"Claim review note: Claim denied because the benefit category does not cover this service. Validate supporting information before appeal. Documentation may be available, but the record should be confirmed. [claim reference REF000246]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,232,32
Payer response: Clinical criteria were not met for the billed procedure. Correct and resubmit if appropriate. (encounter ENC68498) workqueue: pre-bill review. [review reference REF000088],6,medical_necessity,Medical Necessity,synthetic_rarc_style,187,24
Remark: Claim contains a code combination that requires correction. Please review before resubmission. (claim ID CLM000411) [audit reference REF000411],1,coding_error,Coding Error,synthetic_rarc_style,151,19
Denial reason: Coverage terminated before the submitted service was performed; Please review before resubmission; (claim ID CLM000065) [case reference REF000065],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,161,20
"PAYER RESPONSE: OPERATIVE NOTE OR CLINICAL REPORT IS MISSING. VALIDATE SUPPORTING INFORMATION BEFORE APPEAL. (claim ID CLM000206) Documentation may be available, but the record should be confirmed. [review reference REF000206]",8,documentation,Documentation,synthetic_rarc_style,226,30
Adjudication message: Coverage was suspended when the procedure was rendered; Correct and resubmit if appropriate; [case reference REF000172],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,141,18
"Denial reason: Submitted CPT code is not valid for the provider specialty. Correct and resubmit if appropriate. (DOS 2023-07-05) Authorization details may be present, but the claim still needs validation. [case reference REF000439]",1,coding_error,Coding Error,synthetic_rarc_style,231,33
Remark: Submitted information does not meet coverage determination criteria; (claim line 3) status: analyst review recommended. [review reference REF000150],6,medical_necessity,Medical Necessity,synthetic_rarc_style,156,19
"Claim review note: The HCPCS code requires a more specific billing modifier; Please review before resubmission; Authorization details may be present, but the claim still needs validation. [claim reference REF000162]",1,coding_error,Coding Error,synthetic_rarc_style,215,30
claim contains a code combination that requires correction. additional follow-up is required. (review batch B363) [audit reference REF000107],1,coding_error,Coding Error,synthetic_rarc_style,141,18
"Claim review note: Secondary payer cannot process without primary payer adjudication. Validate supporting information before appeal. (review batch B456) action: verify before resubmission. Filing date appears within the normal workflow, but the payer response remains unresolved. [audit reference REF000207]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,307,39
